Filename,Date,Hour,Foraging,n
Potomac 2017 06 02 POD2969 file01.CP102,6/13/2017,10,FALSE,25
Potomac 2017 06 02 POD2969 file01.CP103,6/13/2017,10,TRUE,30
Potomac 2017 06 02 POD2969 file01.CP104,6/13/2017,11,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP105,6/13/2017,19,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP106,6/13/2017,20,FALSE,24
Potomac 2017 06 02 POD2969 file01.CP107,6/13/2017,20,TRUE,28
Potomac 2017 06 02 POD2969 file01.CP108,6/13/2017,21,FALSE,35
Potomac 2017 06 02 POD2969 file01.CP109,6/13/2017,21,TRUE,20
Potomac 2017 06 02 POD2969 file01.CP110,6/13/2017,22,FALSE,24
Potomac 2017 06 02 POD2969 file01.CP111,6/13/2017,22,TRUE,20
Potomac 2017 06 02 POD2969 file01.CP112,6/13/2017,23,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP113,6/13/2017,23,TRUE,41
Potomac 2017 06 02 POD2969 file01.CP114,6/14/2017,0,FALSE,4
Potomac 2017 06 02 POD2969 file01.CP115,6/14/2017,0,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP116,6/14/2017,1,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP117,6/14/2017,4,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP118,6/14/2017,21,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP119,6/14/2017,22,FALSE,13
Potomac 2017 06 02 POD2969 file01.CP120,6/14/2017,22,TRUE,5
Potomac 2017 06 02 POD2969 file01.CP121,6/14/2017,23,FALSE,27
Potomac 2017 06 02 POD2969 file01.CP122,6/14/2017,23,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP123,6/15/2017,0,FALSE,11
Potomac 2017 06 02 POD2969 file01.CP124,6/15/2017,0,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP125,6/15/2017,1,FALSE,13
Potomac 2017 06 02 POD2969 file01.CP126,6/15/2017,1,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP127,6/15/2017,2,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP128,6/15/2017,2,TRUE,6
Potomac 2017 06 02 POD2969 file01.CP129,6/15/2017,6,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP130,6/15/2017,6,TRUE,2
Potomac 2017 06 02 POD2969 file01.CP131,6/15/2017,7,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP132,6/15/2017,7,TRUE,3
Potomac 2017 06 02 POD2969 file01.CP133,6/15/2017,17,FALSE,19
Potomac 2017 06 02 POD2969 file01.CP134,6/15/2017,17,TRUE,12
Potomac 2017 06 02 POD2969 file01.CP135,6/15/2017,18,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP136,6/15/2017,19,FALSE,12
Potomac 2017 06 02 POD2969 file01.CP137,6/15/2017,19,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP138,6/15/2017,21,FALSE,8
Potomac 2017 06 02 POD2969 file01.CP139,6/16/2017,0,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP140,6/16/2017,1,FALSE,12
Potomac 2017 06 02 POD2969 file01.CP141,6/16/2017,1,TRUE,9
Potomac 2017 06 02 POD2969 file01.CP142,6/16/2017,2,FALSE,12
Potomac 2017 06 02 POD2969 file01.CP143,6/16/2017,2,TRUE,11
Potomac 2017 06 02 POD2969 file01.CP144,6/16/2017,3,FALSE,14
Potomac 2017 06 02 POD2969 file01.CP145,6/16/2017,3,TRUE,20
Potomac 2017 06 02 POD2969 file01.CP146,6/16/2017,7,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP147,6/16/2017,8,FALSE,2
Potomac 2017 06 02 POD2969 file01.CP148,6/16/2017,8,TRUE,7
Potomac 2017 06 02 POD2969 file01.CP149,6/16/2017,11,FALSE,1
Potomac 2017 06 02 POD2969 file01.CP150,6/16/2017,12,FALSE,3
Potomac 2017 06 02 POD2969 file01.CP151,6/16/2017,12,TRUE,1
Potomac 2017 06 02 POD2969 file01.CP152,6/16/2017,13,FALSE,11
Potomac 2017 06 02 POD2969 file01.CP153,6/16/2017,13,TRUE,4
Potomac 2017 06 02 POD2969 file01.CP154,6/16/2017,16,FALSE,15
Potomac 2017 06 02 POD2969 file01.CP155,6/16/2017,16,TRUE,10
