Filename,Date,Hour,Foraging,n
Potomac_2020_05_27_POD2968 file01.CP185,6/21/2020,0,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP186,6/21/2020,1,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP187,6/21/2020,6,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP188,6/21/2020,6,TRUE,11
Potomac_2020_05_27_POD2968 file01.CP189,6/21/2020,9,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP190,6/21/2020,11,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP191,6/21/2020,12,FALSE,13
Potomac_2020_05_27_POD2968 file01.CP192,6/21/2020,12,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP193,6/21/2020,13,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP194,6/22/2020,6,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP195,6/22/2020,6,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP196,6/22/2020,15,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP197,6/22/2020,15,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP198,6/22/2020,23,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP199,6/22/2020,23,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP200,6/23/2020,0,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP201,6/23/2020,0,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP202,6/23/2020,1,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP203,6/23/2020,1,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP204,6/23/2020,2,FALSE,17
Potomac_2020_05_27_POD2968 file01.CP205,6/23/2020,2,TRUE,18
Potomac_2020_05_27_POD2968 file01.CP206,6/23/2020,3,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP207,6/23/2020,3,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP208,6/23/2020,4,FALSE,14
Potomac_2020_05_27_POD2968 file01.CP209,6/23/2020,4,TRUE,21
Potomac_2020_05_27_POD2968 file01.CP210,6/23/2020,5,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP211,6/23/2020,5,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP212,6/23/2020,8,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP213,6/23/2020,8,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP214,6/23/2020,21,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP215,6/23/2020,23,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP216,6/23/2020,23,TRUE,11
Potomac_2020_05_27_POD2968 file01.CP217,6/24/2020,0,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP218,6/24/2020,0,TRUE,21
Potomac_2020_05_27_POD2968 file01.CP219,6/24/2020,1,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP220,6/24/2020,5,FALSE,12
Potomac_2020_05_27_POD2968 file01.CP221,6/24/2020,5,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP222,6/24/2020,11,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP223,6/24/2020,11,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP224,6/24/2020,12,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP225,6/24/2020,12,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP226,6/24/2020,13,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP227,6/24/2020,17,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP228,6/25/2020,2,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP229,6/25/2020,2,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP230,6/25/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP231,6/25/2020,3,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP232,6/25/2020,4,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP233,6/25/2020,4,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP234,6/25/2020,6,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP235,6/25/2020,14,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP236,6/25/2020,14,TRUE,16
Potomac_2020_05_27_POD2968 file01.CP237,6/25/2020,15,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP238,6/25/2020,15,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP239,6/25/2020,16,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP240,6/25/2020,17,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP241,6/25/2020,17,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP242,6/26/2020,1,FALSE,22
Potomac_2020_05_27_POD2968 file01.CP243,6/26/2020,1,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP244,6/26/2020,4,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP245,6/26/2020,5,FALSE,12
Potomac_2020_05_27_POD2968 file01.CP246,6/26/2020,5,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP247,6/26/2020,6,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP248,6/26/2020,7,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP249,6/26/2020,7,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP250,6/26/2020,10,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP251,6/26/2020,10,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP252,6/26/2020,11,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP253,6/26/2020,11,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP254,6/26/2020,23,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP255,6/26/2020,23,TRUE,17
Potomac_2020_05_27_POD2968 file01.CP256,6/27/2020,0,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP257,6/27/2020,0,TRUE,5
Potomac_2020_05_27_POD2968 file01.CP258,6/27/2020,1,FALSE,14
Potomac_2020_05_27_POD2968 file01.CP259,6/27/2020,2,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP260,6/27/2020,5,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP261,6/27/2020,5,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP262,6/27/2020,6,FALSE,12
Potomac_2020_05_27_POD2968 file01.CP263,6/27/2020,6,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP264,6/27/2020,15,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP265,6/27/2020,16,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP266,6/27/2020,16,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP267,6/27/2020,18,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP268,6/28/2020,4,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP269,6/28/2020,4,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP270,6/28/2020,5,FALSE,15
Potomac_2020_05_27_POD2968 file01.CP271,6/28/2020,5,TRUE,38
Potomac_2020_05_27_POD2968 file01.CP272,6/28/2020,6,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP273,6/28/2020,6,TRUE,31
Potomac_2020_05_27_POD2968 file01.CP274,6/28/2020,8,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP275,6/28/2020,8,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP276,6/28/2020,10,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP277,6/28/2020,11,FALSE,22
Potomac_2020_05_27_POD2968 file01.CP278,6/28/2020,11,TRUE,29
Potomac_2020_05_27_POD2968 file01.CP279,6/28/2020,12,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP280,6/28/2020,13,FALSE,11
Potomac_2020_05_27_POD2968 file01.CP281,6/28/2020,13,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP282,6/28/2020,20,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP283,6/28/2020,22,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP284,6/28/2020,22,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP285,6/29/2020,3,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP286,6/29/2020,7,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP287,6/29/2020,7,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP288,6/29/2020,17,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP289,6/29/2020,17,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP290,6/29/2020,20,FALSE,14
Potomac_2020_05_27_POD2968 file01.CP291,6/29/2020,20,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP292,6/29/2020,21,FALSE,17
Potomac_2020_05_27_POD2968 file01.CP293,6/29/2020,21,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP294,6/30/2020,2,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP295,6/30/2020,2,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP296,6/30/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP297,6/30/2020,3,TRUE,5
Potomac_2020_05_27_POD2968 file01.CP298,6/30/2020,5,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP299,6/30/2020,16,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP300,6/30/2020,16,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP301,6/30/2020,17,FALSE,13
Potomac_2020_05_27_POD2968 file01.CP302,6/30/2020,17,TRUE,9
Potomac_2020_05_27_POD2968 file01.CP303,6/30/2020,18,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP304,6/30/2020,20,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP305,6/30/2020,20,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP306,6/30/2020,23,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP307,6/30/2020,23,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP308,7/1/2020,0,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP309,7/1/2020,0,TRUE,11
Potomac_2020_05_27_POD2968 file01.CP310,7/1/2020,1,FALSE,18
Potomac_2020_05_27_POD2968 file01.CP311,7/1/2020,1,TRUE,32
Potomac_2020_05_27_POD2968 file01.CP312,7/1/2020,2,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP313,7/1/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP314,7/1/2020,4,FALSE,17
Potomac_2020_05_27_POD2968 file01.CP315,7/1/2020,4,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP316,7/1/2020,5,FALSE,10
